TCGA-OR-A5J1,TCGA-OR-A5J2,TCGA-OR-A5J3,TCGA-OR-A5J5,TCGA-OR-A5J6,TCGA-OR-A5J7,TCGA-OR-A5J8,TCGA-OR-A5J9,TCGA-OR-A5JA,TCGA-OR-A5JB,TCGA-OR-A5JC,TCGA-OR-A5JD,TCGA-OR-A5JE,TCGA-OR-A5JF,TCGA-OR-A5JG,TCGA-OR-A5JI,TCGA-OR-A5JJ,TCGA-OR-A5JK,TCGA-OR-A5JL,TCGA-OR-A5JM,TCGA-OR-A5JO,TCGA-OR-A5JP,TCGA-OR-A5JQ,TCGA-OR-A5JR,TCGA-OR-A5JS,TCGA-OR-A5JT,TCGA-OR-A5JV,TCGA-OR-A5JW,TCGA-OR-A5JX,TCGA-OR-A5JY,TCGA-OR-A5JZ,TCGA-OR-A5K0,TCGA-OR-A5K1,TCGA-OR-A5K2,TCGA-OR-A5K3,TCGA-OR-A5K4,TCGA-OR-A5K5,TCGA-OR-A5K6,TCGA-OR-A5K8,TCGA-OR-A5K9,TCGA-OR-A5KO,TCGA-OR-A5KT,TCGA-OR-A5KU,TCGA-OR-A5KV,TCGA-OR-A5KW,TCGA-OR-A5KX,TCGA-OR-A5KY,TCGA-OR-A5KZ,TCGA-OR-A5L3,TCGA-OR-A5L4,TCGA-OR-A5L5,TCGA-OR-A5L6,TCGA-OR-A5L8,TCGA-OR-A5L9,TCGA-OR-A5LA,TCGA-OR-A5LB,TCGA-OR-A5LC,TCGA-OR-A5LD,TCGA-OR-A5LE,TCGA-OR-A5LG,TCGA-OR-A5LH,TCGA-OR-A5LJ,TCGA-OR-A5LK,TCGA-OR-A5LL,TCGA-OR-A5LM,TCGA-OR-A5LN,TCGA-OR-A5LO,TCGA-OR-A5LP,TCGA-OR-A5LR,TCGA-OR-A5LS,TCGA-OR-A5LT,TCGA-OU-A5PI,TCGA-P6-A5OF,TCGA-P6-A5OG,TCGA-PA-A5YG,TCGA-PK-A5H8,TCGA-PK-A5H9,TCGA-PK-A5HA,TCGA-PK-A5HB
0.0,0.0,0.0327,0.0,0.1844,0.0,0.0,0.0,0.0165,0.0,0.0,0.1421,0.0,0.0,0.0,0.0284,0.0,0.0,0.0048,0.0,0.011,0.0046,0.0167,0.2618,0.0,0.0232,0.0197,0.0501,0.0,0.0,0.0341,0.0,0.0,0.0,0.0,0.0,0.005,0.0052,0.0115,0.0048,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263,0.0532,0.0,0.0,0.0,0.0,0.0053,0.0,0.0,0.0069,0.0,0.0183,0.0,0.1026,0.2448,0.0,0.1572,0.0,0.3559,0.0,0.0,0.0703,0.0,0.0044,0.0,0.0491,0.006,0.008,0.0321,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0197,0.0,0.0674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.0057,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.0,0.0
0.0,0.0,0.558,0.0058,2.4539,0.0,0.0,0.0,0.2285,0.0208,0.0059,4.3959,0.0,0.0189,0.0317,0.5265,0.0,0.0,0.0362,0.0,0.0177,0.0495,0.4197,4.5286,0.0135,0.4556,0.0999,0.4766,0.0,0.0,1.0625,0.0,0.0834,0.0,0.0544,0.0,0.0,0.0,0.1103,0.0,0.0739,0.0,0.0,0.0,0.0333,0.0,0.0,0.0078,0.0061,0.2385,3.6013,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.0074,0.0197,0.2388,0.0,0.6786,1.4923,0.0163,1.043,0.0203,23.0233,0.0496,0.0,1.3917,0.0,0.0186,0.005,2.2823,0.0129,0.3732,0.5089,0.0
0.0,0.0077,0.0,0.0,0.02,0.0,0.0158,0.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0358,0.0,0.0,0.0,0.0155,0.1031,0.0,0.0343,0.1093,0.0,0.0,0.0,1.8395,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0568,0.0517,0.0,0.0758,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0203,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0102,0.0,0.0,0.0106,0.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0563,0.0,0.0,0.0092,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0637,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262,0.0,0.0,0.0,0.1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0307,0.0,0.1131,0.0086,0.0
0.0,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0074,0.0057,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0046,0.0068,0.0,0.0,0.005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.012,0.0,0.0,0.0,0.0182,0.0,0.0,0.1588,0.0,0.008,0.0637,0.0,0.0,0.0286,0.0164,0.007,0.0,0.7569,0.007,0.4465,0.0,0.1029,0.1117,0.0,0.1141,0.0143,0.0,0.0,0.2657,0.1972,0.0091,0.0113,0.0,0.0,2.073,0.0,0.0151,0.0,0.0069,0.0,0.0143,0.0112,0.0,0.0377,0.0,0.0185,0.0423,0.0,0.1331,0.0128,0.0195,0.0,0.0,0.0,0.0,0.0109,0.0,0.01,0.0,0.0198,0.0,2.0024,0.0,0.0221,0.1087,0.0,0.0643,0.0224,0.0101,4.585,0.0093,0.0063,0.0,0.0118,0.0262,124.9843,4.695,2.449
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0414,0.0,0.0,0.0,0.0511,0.0,0.0,0.0107,0.0,0.6882,0.2286,0.0,0.0,0.0,0.0158,0.0,0.0,0.0088,0.0,0.0,0.0101,0.7711,0.0901,0.0,0.0,0.0,0.0,0.0983,0.0,0.0,0.0,0.0,0.0,0.0,0.1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0248,0.0,0.0,0.0,0.0,0.0103,0.0,0.0,0.0,0.013,0.0,0.0862,0.0,0.1548,0.0,0.0,0.1032,0.1077,0.0076,0.0292,0.0264,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.6142,0.1909
0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021,0.0,0.1633,0.0,0.0,0.0,0.0184,0.0,0.0,0.0,0.0118,0.0524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.0,0.2484,0.0106,0.0,0.0,0.0,0.0,0.027,0.0,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606,0.1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508,0.0275,0.0093,0.0199,0.1051,0.0,0.0,0.0491,0.0
0.0,0.1096,0.0,0.0,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0821,0.013,0.0,0.0,0.0,0.0,0.4227,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0,0.0,0.0,0.2199,0.0327,0.0,0.0,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982,0.0,0.0,0.0,0.0,0.0,0.0185,0.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6259,0.0105
0.0,0.0,0.0,0.0,0.0096,0.0,0.2054,0.0,0.0292,0.0,0.0,0.0521,0.0,0.0,0.0,0.0,0.0171,0.2088,0.3096,0.0,0.0489,0.0,0.0,0.0076,0.0,0.0494,0.0,0.0,0.0,0.4075,0.0363,0.0,0.0,0.0,0.0,0.0347,0.0,0.0,0.0408,0.0,0.0094,0.0,0.0,0.2897,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0291,0.0,0.0,0.0,0.0613,0.0,0.624,0.0084,0.0728,0.0,0.0,0.0121,0.0,0.0072,0.0275,0.0,0.0139,0.0,0.0,0.0082,0.0,0.0,1.177,0.0325,0.0078
0.0,0.0082,0.0,0.0,0.0107,0.0,0.1603,0.0,0.0,0.0,0.0,0.0096,0.0,0.0,0.0097,0.0,0.0,0.0579,0.0,0.0095,0.0,0.0,0.0082,0.0,0.0,0.0091,0.0097,0.0,0.0,0.0,0.0268,0.0497,0.0,0.0,0.0167,0.0641,0.0,0.0,0.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,0.0349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136,0.0,0.0,0.0,0.0404,0.0,0.0,0.0134,0.0,0.0,0.0,0.0,0.0307,0.0,0.0086,0.0,0.008,0.0,1.574,0.0722,0.0
0.4428,0.0127,0.0442,1.0196,0.0,0.0,0.0087,0.5016,0.3118,0.0198,0.184,0.1788,0.0,0.0036,0.0151,0.046,0.0392,0.1432,0.0,0.0049,4.0758,0.0,0.0042,0.0305,0.0,0.0,0.7198,0.0092,0.0109,6.9439,0.0,0.128,0.0,0.0184,0.0172,0.0727,0.0,0.0106,0.0582,0.0,0.0216,0.0101,0.0,0.1656,0.0211,0.005,0.0217,0.0222,0.0116,0.0,0.0045,0.1777,0.0,0.0,0.0111,0.027,0.0,0.0,0.0,0.0,0.1112,0.0096,0.0312,0.0,0.0206,0.0,0.0145,0.0205,0.0,0.1208,0.5464,0.3194,0.0972,3.1188,0.0871,0.0,0.958,0.0419,0.1517
7.341,3.7219,5.1671,6.7184,6.6477,6.0086,4.0435,6.0658,8.7116,7.5678,9.0518,7.1004,3.6822,7.1071,7.6606,3.4753,9.373,5.6803,5.7366,5.4686,7.5395,5.5802,5.7219,5.7798,20.6963,5.857,4.5152,10.7305,7.1106,4.9652,9.0018,6.5649,9.4465,7.5562,3.7811,9.0021,6.1008,5.8793,8.1015,5.2561,10.6935,7.5714,8.5004,4.7138,6.2861,9.9023,6.9619,10.3138,2.6062,5.7268,5.7914,5.3823,8.3398,1.873,3.9139,11.8852,9.9242,3.0452,6.3188,6.8511,9.9569,9.4258,4.8222,10.2795,5.5811,4.431,9.2276,4.8626,8.6715,11.7164,5.9298,12.4532,10.9756,8.2902,5.2642,10.2163,9.2809,12.4135,5.7855
0.2718,0.7894,0.264,1.6194,0.1502,0.4933,0.0238,0.0531,0.4562,0.0405,0.0761,0.0203,0.5549,0.0294,0.1165,0.2827,0.3276,0.0163,0.51,0.1479,0.1603,0.167,0.0869,0.0832,0.0877,0.2314,0.0887,0.1452,0.0223,1.1893,0.4344,0.1049,0.0325,1.9073,0.2236,0.0271,1.6821,0.0,0.2227,0.2314,0.1622,1.1405,0.0749,0.9462,0.1154,0.0893,1.5509,0.1619,0.0555,0.0819,0.1781,0.0,0.0809,0.0,0.053,0.4273,0.0731,0.0,0.8319,0.032,0.234,5.2328,0.2273,0.6197,0.1339,0.0189,0.112,0.8961,0.0643,0.1649,0.0,0.6765,0.181,0.0901,0.2265,0.0084,0.039,0.489,3.0153
0.8171,5.0444,3.5196,6.0248,3.5408,9.4504,3.1562,4.8275,7.2785,3.2927,2.1609,1.5663,23.8255,2.6652,21.1712,20.1914,2.702,0.3528,20.6134,5.3344,1.0284,3.8307,4.6968,10.5479,2.7012,8.5635,6.6659,3.0665,1.7881,10.8152,3.4074,28.5296,3.6466,19.3761,1.7266,4.775,14.9131,0.1741,4.0944,1.1611,1.8977,16.2612,3.7587,2.104,2.1163,3.8186,8.7563,1.4118,0.3051,3.0433,4.8154,2.0656,0.1945,0.8231,5.3023,3.7212,3.6668,0.9594,2.898,1.1532,6.131,6.5366,2.2207,0.885,8.3885,3.5514,3.2015,6.0077,5.3884,5.4367,13.9945,3.7467,10.0554,2.1045,1.7571,2.2097,0.5222,33.1605,33.0687
4.7477,1.457,2.9584,2.3588,0.3101,3.678,0.1839,1.5893,4.4025,1.7123,1.4617,0.3501,3.7692,2.0849,3.1062,1.8642,2.2223,0.1598,1.1014,3.8915,0.4413,1.3853,0.628,0.5643,0.7969,0.2454,0.1057,7.0551,1.4579,11.0807,0.0975,0.4421,0.123,5.0769,0.1579,0.0279,2.6904,1.6658,1.9212,1.0784,0.9666,1.4467,1.0716,1.4987,0.8858,0.0284,4.1669,4.5437,0.2128,0.4134,1.5276,1.2525,0.8605,0.0883,0.8836,5.4141,0.1509,1.3038,5.8528,0.3431,1.2926,3.1759,0.1173,1.9289,1.0399,0.7815,1.4894,0.5029,1.3055,2.6033,0.1339,3.2431,1.3574,1.2484,0.2221,0.1293,0.3218,0.0459,16.8689
16.9554,27.8873,25.8029,40.2723,17.6477,18.4864,12.33,42.0261,17.4551,5.5897,24.4862,33.0088,22.9879,18.2184,28.6677,16.1453,30.1749,19.2613,34.0495,11.8945,11.3798,6.814,22.0781,29.417,27.975,53.8483,45.54,36.7215,18.3196,18.5834,20.0184,28.8553,14.9635,17.2957,18.7003,62.4191,30.7904,16.8318,21.5065,16.0869,16.9777,8.5062,43.3133,22.1571,16.8271,24.7646,22.3476,19.8769,9.9796,26.3904,15.3202,29.1789,18.6694,10.0406,12.6861,34.0223,14.6786,8.7463,20.6392,20.196,47.5952,11.2097,23.6967,37.3155,31.5899,36.1276,26.3811,34.1885,28.3617,49.3126,29.7816,45.0483,27.2869,6.2382,21.7497,33.8354,30.4402,29.0508,11.3791
5.2862,2.1111,1.3327,2.2186,1.8989,1.5372,0.4656,1.828,1.6403,0.7088,1.2437,2.514,0.3953,1.9416,0.9793,1.316,1.7363,1.1029,1.1028,4.0741,2.5142,0.9424,2.3342,1.3032,3.6638,1.6081,1.3749,1.7231,1.5215,2.6138,2.4247,2.3835,1.2474,0.9513,0.8922,1.6884,0.8685,2.176,1.1389,1.3728,2.2434,1.2565,2.0758,1.034,1.5394,3.3053,1.4138,2.4072,0.8952,0.9775,1.3948,1.3608,2.233,0.5777,0.6705,2.7497,2.6162,1.3023,0.6752,2.0552,2.0211,3.1185,0.9475,3.4691,0.791,1.4937,2.3028,2.154,1.9707,1.774,4.1595,2.0043,2.6716,1.3838,1.723,1.4648,3.0759,1.6655,1.1516
2.7242,6.0217,4.9072,3.1377,1.6245,5.5024,3.1903,7.2605,4.2153,5.2953,3.6385,5.0596,6.0548,4.2481,5.2334,1.8496,4.9562,2.1454,4.8481,7.8627,3.3224,5.1854,4.9512,4.5872,9.8033,2.758,3.9565,4.0036,1.9892,5.1897,3.1125,3.3178,3.1663,4.543,1.7103,4.3047,7.3774,7.4866,3.2234,6.6172,10.3854,3.9589,2.6079,7.5216,3.6715,3.9836,5.2453,4.6676,1.8064,2.7198,2.7747,2.7532,9.8798,0.448,1.7842,4.4749,4.2357,2.1086,2.8571,6.6211,3.6824,9.1006,2.1736,4.0977,2.069,1.9622,12.9422,2.8535,2.9782,9.442,2.5333,9.3751,2.9139,5.1399,2.2585,2.1991,3.5575,4.7069,3.8458
0.0354,0.2957,3.2428,2.0995,0.0782,0.2676,0.1148,1.7693,0.6051,0.0351,0.7136,0.1261,0.7251,0.1678,1.239,0.2628,1.9546,0.0848,0.2795,0.115,0.4202,0.3153,0.1379,0.3624,0.8614,0.0908,0.1828,0.3803,0.7133,0.071,0.3442,0.0325,0.5558,0.1027,0.1138,0.1141,0.6256,0.1023,0.7218,0.0689,0.4223,1.8602,0.422,5.5991,1.2981,0.4141,0.8101,0.4291,0.0177,0.2302,0.1005,0.1527,0.6988,0.2068,0.1578,0.263,0.9475,0.356,0.0427,0.0523,1.3738,0.0632,0.1585,0.0216,3.9252,0.1056,8.4691,0.1541,0.1993,3.8387,0.0322,6.687,1.6064,1.2586,0.0295,0.1615,0.0041,0.4109,0.802
1.6233,26.2707,1.3808,1.7547,0.899,3.7783,84.8456,8.8898,2.3483,1.5225,1.7904,2.2478,1.5346,1.9078,1.4769,1.209,3.5183,1.4877,9.1037,1.0378,2.6412,2.2336,2.475,2.4684,1.079,1.6621,5.3026,3.2943,2.3134,1.3165,2.2697,7.6353,1.3877,1.2192,1.1158,1.7747,1.5204,1.1516,0.9484,0.8008,3.3745,5.1921,2.4115,3.8825,1.459,3.313,4.6817,6.9399,0.1154,2.414,1.5191,1.9366,1.942,0.3815,1.3299,1.6806,2.5976,0.9736,0.965,0.8822,2.3692,4.0384,3.1069,0.6818,2.1959,0.9063,5.1372,2.4368,1.7056,0.7923,0.665,5.5985,3.6103,15.6063,3.4317,1.274,1.6384,4.8139,8.4919
2.3338,7.8055,0.0249,0.1205,0.0451,0.3349,0.9457,1.3355,0.0594,0.0101,0.3157,0.2242,1.6495,0.5201,0.2184,1.9776,0.0784,0.1592,0.3227,0.511,0.0941,0.9707,1.7344,4.6179,2.0425,1.8212,0.1887,0.0872,3.8582,1.1238,1.6263,2.5847,0.1302,0.0038,0.4845,0.3661,1.1593,5.3156,1.0757,2.8,0.2991,0.3923,0.0611,4.274,0.104,0.033,0.1672,0.2068,1.7679,0.1669,1.995,2.2105,1.3929,0.3085,0.4553,0.4362,0.1067,0.0759,0.0172,0.0557,0.0323,0.0844,0.1024,6.5474,0.0699,0.8106,0.097,1.8378,0.1321,0.1079,2.4732,0.23,0.6309,1.1929,0.2025,0.0602,0.2543,0.0916,0.2929
0.002,0.0051,0.009,0.099,0.0067,0.0017,0.0247,0.0395,0.0339,0.0,0.0023,0.0282,0.0,0.0015,0.0448,0.0023,0.006,0.0412,0.004,0.0,0.0,0.0057,0.0586,0.2615,0.0,0.0478,0.2456,0.0019,0.0,0.0019,0.0,0.0104,0.0064,0.0,0.0,0.059,0.0021,0.0,0.0095,0.002,0.0022,0.0082,0.0,0.0106,0.0214,0.0143,0.0141,0.009,0.0,0.0,0.1735,0.0722,0.0019,0.0,0.0,0.0526,0.0,0.0079,0.0,0.0,0.0038,0.0,0.0,0.0029,0.0,0.0,0.002,0.2731,0.0701,0.026,0.0547,0.0318,0.0054,0.0019,0.0017,0.0,0.0,0.0019,0.0018
80.5528,76.7381,59.7314,58.8759,38.0523,70.6598,18.4584,205.3164,37.1201,26.0546,51.5092,35.8051,74.9504,109.8254,68.8484,54.4953,74.3888,49.5275,64.6319,161.477,18.2233,70.6889,62.5758,49.4788,58.6699,49.2374,34.4632,71.5934,75.9843,47.7153,46.4546,53.4973,39.6667,103.4053,23.2755,79.4891,67.0989,54.7002,51.3858,33.353,26.99,24.5939,88.4089,46.8309,42.6554,35.6442,96.2481,68.5038,38.708,37.4323,56.4379,39.8704,102.7783,16.603,43.9267,66.9891,54.9053,55.2485,54.0596,44.4357,60.1555,54.1492,24.2212,25.6907,39.5112,44.7042,90.363,76.547,28.7772,123.4611,58.5322,91.2281,71.4147,15.6238,67.0837,42.6828,44.1833,18.0507,71.4352
0.0161,0.03,0.0107,0.0179,0.0391,0.0082,0.0084,0.0125,0.0467,0.0223,0.0324,0.0417,0.0035,0.0093,0.0,0.0148,0.0379,0.0539,0.0412,0.0064,0.3104,0.0121,0.011,0.0084,0.0111,0.0061,0.0097,0.0179,0.007,0.003,0.0089,0.0124,0.0102,0.0059,0.0,0.0128,0.0164,0.0068,0.015,0.0031,0.0,0.0325,0.0253,0.0309,0.0239,0.0162,0.0224,0.0239,0.0037,0.0473,0.0668,0.0176,0.0206,0.0202,0.0609,0.007,0.0,0.0377,0.0226,0.0242,0.0149,0.0401,0.0134,0.032,0.03,0.0089,0.0093,0.0265,0.0304,0.0,0.0,0.0084,0.0399,0.0517,0.0187,0.0158,0.0474,0.0,0.0144
6.9166,8.4183,7.2237,4.5521,2.6328,7.7065,8.7085,5.502,25.848,10.0989,2.1192,16.9112,6.1141,6.4211,7.2477,2.2078,12.5966,4.01,9.2221,4.4762,6.8303,4.0296,5.7768,6.8323,13.4628,13.8008,9.5906,4.3365,4.722,11.7493,2.6419,8.4017,5.6412,7.0818,13.4401,5.618,8.0604,7.3473,6.4915,6.7178,5.6142,13.1503,3.5345,2.5783,7.6096,1.6575,10.3047,4.9737,4.3357,7.805,6.3593,7.8271,3.5681,1.9644,3.9409,7.6186,6.9912,2.9178,6.1477,11.8413,8.4122,18.1052,12.8364,3.6252,13.0209,3.0591,10.6715,18.9644,2.4349,4.0196,3.7835,7.5449,9.4063,28.7188,8.449,6.7747,4.6485,6.6605,10.459
0.0,0.0,0.0737,0.0247,0.0082,0.0441,0.0129,0.0173,0.0991,0.0,0.0165,0.1915,0.0,0.0213,0.0,0.0256,0.029,0.0885,0.3279,0.0,0.0663,0.0209,0.0252,0.2581,0.0,0.1466,0.0815,0.0137,0.0081,0.0138,0.0,0.019,0.0353,0.0,0.0256,0.049,0.0075,0.0236,0.0518,0.0072,0.2162,0.0298,0.0697,0.0065,0.3133,0.0224,0.0129,0.022,0.0,0.0099,0.0333,0.0811,0.054,0.0232,0.0987,0.016,0.0,0.0,0.0104,0.0069,0.3778,0.0,0.1697,0.1157,0.1224,0.442,0.2003,0.1824,0.0233,0.0,0.0352,0.0,0.2227,0.0,0.1291,0.1542,0.0181,0.2276,0.3307
67.3975,15.6926,22.506,41.9442,27.7777,15.4245,24.2864,18.151,33.8541,32.3144,24.222,27.7009,47.8597,26.1419,35.3097,9.7759,68.6631,38.3447,42.9887,33.687,33.3421,37.8151,21.3349,10.2545,39.5663,27.1759,15.0845,22.4281,14.9589,47.6511,16.7026,46.1163,30.4579,25.4973,37.5936,33.5819,31.1786,65.7138,32.4322,21.9524,22.8997,48.7393,35.1447,43.2328,32.1353,17.7679,40.218,29.4627,44.0496,25.8714,36.8705,21.2735,23.0102,22.1185,42.6875,28.8244,40.9562,67.3926,68.9681,39.3073,42.5572,22.3324,22.9218,21.2388,25.408,23.2851,18.0333,18.6099,21.6398,20.7666,15.7426,18.8493,23.0463,26.0402,25.2717,18.016,18.5357,11.0635,36.7927
